,Author,Article_ID,publish_date,Day,Daily_Reads,content_types
9153,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,13,24,3
9154,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,14,38,3
9155,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,15,97,3
9156,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,16,60,3
9157,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,17,5,3
9158,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,18,35,3
9159,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,19,57,3
9160,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,20,67,3
9161,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,21,7,3
9162,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,22,40,3
9163,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,23,94,3
9164,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,24,97,3
9165,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,25,89,3
9166,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,26,35,3
9167,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,27,61,3
9168,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,28,20,3
9169,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,29,32,3
9170,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,30,77,3
9171,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,31,94,3
9172,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,32,77,3
9173,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,33,49,3
9174,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,34,66,3
9175,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,35,8,3
9176,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,36,78,3
9177,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,37,96,3
9178,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,38,86,3
9179,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,39,34,3
9180,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,40,72,3
9181,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,41,32,3
9182,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,42,32,3
9183,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,43,71,3
9184,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,44,72,3
9185,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,45,34,3
9186,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,46,89,3
9187,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,47,66,3
9188,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,48,72,3
9189,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,49,49,3
9190,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,50,56,3
9191,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,51,36,3
9192,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,52,54,3
9193,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,53,80,3
9194,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,54,21,3
9195,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,55,56,3
9196,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,56,11,3
9197,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,57,94,3
9198,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,58,7,3
9199,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,59,29,3
9200,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,60,17,3
9201,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,61,32,3
9202,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,62,71,3
9203,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,63,74,3
9204,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,64,64,3
9205,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,65,52,3
9206,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,66,11,3
9207,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,67,92,3
9208,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,68,36,3
9209,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,69,76,3
9210,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,70,49,3
9211,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,71,32,3
9212,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,72,20,3
9213,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,73,41,3
9214,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,74,70,3
9215,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,75,58,3
9216,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,76,45,3
9217,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,77,81,3
9218,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,78,27,3
9219,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,79,83,3
9220,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,80,68,3
9221,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,81,92,3
9222,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,82,90,3
9223,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,83,0,3
9224,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,84,67,3
9225,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,85,88,3
9226,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,86,66,3
9227,Misty Kirby,3603b5a2-3565-4ab1-a3fa-ec8a4e0c6e39,2023-03-11,87,14,3
9228,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,0,74,2
9229,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,1,26,2
9230,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,2,34,2
9231,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,3,69,2
9232,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,4,62,2
9233,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,5,54,2
9234,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,6,6,2
9235,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,7,54,2
9236,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,8,36,2
9237,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,9,16,2
9238,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,10,78,2
9239,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,11,89,2
9240,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,12,15,2
9241,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,13,6,2
9242,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,14,1,2
9243,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,15,11,2
9244,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,16,54,2
9245,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,17,68,2
9246,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,18,97,2
9247,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,19,41,2
9248,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,20,90,2
9249,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,21,88,2
9250,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,22,70,2
9251,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,23,81,2
9252,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,24,61,2
9253,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,25,50,2
9254,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,26,57,2
9255,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,27,62,2
9256,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,28,3,2
9257,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,29,25,2
9258,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,30,65,2
9259,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,31,29,2
9260,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,32,86,2
9261,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,33,88,2
9262,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,34,11,2
9263,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,35,33,2
9264,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,36,21,2
9265,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,37,25,2
9266,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,38,74,2
9267,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,39,66,2
9268,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,40,67,2
9269,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,41,3,2
9270,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,42,54,2
9271,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,43,0,2
9272,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,44,7,2
9273,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,45,85,2
9274,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,46,89,2
9275,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,47,81,2
9276,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,48,41,2
9277,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,49,28,2
9278,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,50,14,2
9279,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,51,74,2
9280,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,52,76,2
9281,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,53,64,2
9282,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,54,35,2
9283,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,55,57,2
9284,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,56,33,2
9285,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,57,9,2
9286,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,58,39,2
9287,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,59,78,2
9288,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,60,3,2
9289,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,61,56,2
9290,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,62,15,2
9291,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,63,23,2
9292,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,64,54,2
9293,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,65,83,2
9294,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,66,41,2
9295,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,67,44,2
9296,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,68,22,2
9297,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,69,78,2
9298,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,70,1,2
9299,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,71,0,2
9300,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,72,87,2
9301,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,73,86,2
9302,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,74,93,2
9303,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,75,81,2
9304,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,76,83,2
9305,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,77,26,2
9306,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,78,98,2
9307,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,79,49,2
9308,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,80,96,2
9309,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,81,7,2
9310,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,82,18,2
9311,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,83,54,2
9312,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,84,89,2
9313,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,85,20,2
9314,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,86,31,2
9315,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,87,94,2
9316,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,88,82,2
9317,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,89,2,2
9318,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,90,44,2
9319,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,91,16,2
9320,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,92,64,2
9321,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,93,80,2
9322,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,94,88,2
9323,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,95,62,2
9324,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,96,55,2
9325,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,97,56,2
9326,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,98,58,2
9327,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,99,3,2
9328,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,100,85,2
9329,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,101,47,2
9330,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,102,75,2
9331,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,103,16,2
9332,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,104,79,2
9333,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,105,67,2
9334,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,106,10,2
9335,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,107,77,2
9336,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,108,83,2
9337,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,109,54,2
9338,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,110,41,2
9339,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,111,32,2
9340,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,112,67,2
9341,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,113,69,2
9342,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,114,61,2
9343,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,115,68,2
9344,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,116,71,2
9345,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,117,35,2
9346,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,118,75,2
9347,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,119,83,2
9348,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,120,6,2
9349,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,121,97,2
9350,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,122,35,2
9351,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,123,7,2
9352,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,124,10,2
9353,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,125,47,2
9354,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,126,86,2
9355,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,127,100,2
9356,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,128,95,2
9357,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,129,82,2
9358,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,130,17,2
9359,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,131,25,2
9360,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,132,26,2
9361,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,133,98,2
9362,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,134,71,2
9363,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,135,14,2
9364,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,136,34,2
9365,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,137,79,2
9366,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,138,90,2
9367,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,139,8,2
9368,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,140,25,2
9369,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,141,25,2
9370,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,142,60,2
9371,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,143,95,2
9372,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,144,48,2
9373,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,145,60,2
9374,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,146,10,2
9375,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,147,29,2
9376,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,148,6,2
9377,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,149,69,2
9378,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,150,77,2
9379,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,151,60,2
9380,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,152,65,2
9381,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,153,10,2
9382,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,154,76,2
9383,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,155,86,2
9384,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,156,77,2
9385,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,157,24,2
9386,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,158,86,2
9387,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,159,91,2
9388,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,160,57,2
9389,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,161,27,2
9390,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,162,61,2
9391,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,163,28,2
9392,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,164,51,2
9393,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,165,17,2
9394,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,166,29,2
9395,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,167,30,2
9396,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,168,40,2
9397,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,169,40,2
9398,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,170,41,2
9399,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,171,69,2
9400,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,172,96,2
9401,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,173,28,2
9402,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,174,26,2
9403,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,175,24,2
9404,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,176,69,2
9405,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,177,32,2
9406,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,178,21,2
9407,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,179,67,2
9408,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,180,89,2
9409,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,181,98,2
9410,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,182,23,2
9411,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,183,99,2
9412,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,184,15,2
9413,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,185,93,2
9414,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,186,64,2
9415,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,187,99,2
9416,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,188,24,2
9417,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,189,83,2
9418,Timothy Richardson,03e1e31e-7409-42c2-bad5-4c24074f083a,2022-09-02,190,82,2
